"lng","lat"
-89,39.79
-89.62,39.44
-88.74,39.49
-88.97,39.92
-89.65,39.64
-89.05,39.82
-89.52,39.37
-89.24,39.86
-89.42,39.59
-89.351,39.97
-89.16,39.95
-88.9,39.7
-89.39,39.77
-89.4,39.4
-89.2,39.8
-89.3,40
-88.87,39.76
-89,39.6
-89.15,39.85
-89.09,39.28
-88.87,39.95
-89.22,39.47
-89.36,39.47
-89.2,39.4
-89.5,39.6
-89.6,39.3
-89.5,39.86
-89.5,39.7
-88.8,39.4
-89.19,39.64
-89.3,39.6
-89.449,39.589
-89,39.4
-89.69,39.37
-89.08,39.94
-90.1,39.7
-90.43,39.561
-90.4,39.9
-90.1,39.9
-89.6,40
-89.76,39.6
-90.2,40.2
-90.4,40
-90.53,39.74
-90.4,40
-90.3,40.1
-89.7,39.91
-89.9,39.3
-90.2,40
-90.4,39.78
-89.72,39.68
-90.08,39.26
-90.36,39.82
-89.9,40.2
-89.5,40
-89.5,40.3
-90.1,39.6
-90.49,40.05
-89.8,39.4
-89.7,40.1
-89.5,40.3
-90.1,40.3
-90.07,39.36
-90.2,39.7
-90,40.1
-89.4,40.1
-89.85,39.67
-90.33,39.542
-89.7,40.2
-90.5,39.8
-89.52,40.08
-90,39.5
-90.2,39.6
-89.9,39.7
-89.57,40.17
-89.8,39.41
-89.96,40.08
-90,39.4
-89.9,40
-89.9,39.8
-90.6,40.1
-89.63,40.28
-89.58,39.92
-90,39.1
-89.9,39.96
-89.74,39.58
-89.7,39.5
-90.2,40
-90,39.6
-89.5,40
-90.5,39.6
-90.2,39.7
-89.65,39.801
-89.65,39.83
-89.63,39.76
-89.69,39.77
-89.6,39.9
-89.72,39.76
-89.57,39.74
-89.2,38.5
-89.3,38.5
-88.1,38.3
-88.93,38.75
-89.2,38.3
-88.3,38.3
-88.8,38.2
-87.91,38.383
-88.9,38
-88.8,38.4
-88,38.45
-88.9,38.2
-88.5,38
-87.97,38.38
-89.01,37.98
-88.24,38.21
-88.1,38.1
-89.06,37.98
-88.4,38.5
-88.3,38.7
-89.05,37.98
-88,38.2
-88.6,38.2
-88.53,38
-88.95,38.44
-89.23,38.23
-89.3,38
-88.17,38.33
-88.3,38.1
-88.79,38.09
-88.4,38.4
-88.7,38.8
-88.5,38.7
-88.9,37.9
-88.43,38.43
-88.2,38.4
-88.1,38.3
-88.85,38.15
-89.16,38.44
-88.8,38.6
-88.6,38.5
-88.72,38.48
-87.9,38.4
-88.91,38.52
-88.8,38.8
-88.9,38
-88.5,38.8
-88.5,38.1
-88.7,38
-88.046,38.035
-88.3,38.21
-87.9,38.4
-88.9,38.3
-89.1,38
-88.11,37.9
-88.2,38.7
-88.3,38
-89.1,38.6
-88.2,37.9
-88.8,38.27
-88.9,37.9
-89.1,38.8
-89.192,38.28
-89.22,38.4
-88.5,38.6
-88.361,38.764
-88.87,38.88
-88.9,38.6
-89.1,38.6
-89.11,38.16
-89,38.1
-89.04,38.85
-88.52,38.38
-88.39,38.18
-89.2,38.1
-88.8,38.5
-88.8,37.9
-89.042,38.015
-89.06,38.81
-89.02,38.46
-89.1,38.2
-88.5,38.3
-88.9,37.9
-88.9,38.09
-89.07,38.35
-88.6,38.7
-89.21,37.74
-89.1,37.7
-89.27,37.67
-89.37,37.55
-89.2,37.4
-89.5,37.9
-88.9,37.3
-88.5,37.1
-89,37.5
-89.2,37.1
-89.1,37.8
-89.6,37.9
-88.6,37.7
-89.08,37.79
-88.2,37.5
-89.2,37.5
-89.079,37.805
-88.8,37.6
-89.02,37.35
-89.2,37.82
-89.2,37.4
-89.22,37.9
-88.6,37.5
-88.4,37.8
-88.28,37.48
-89.22,37.9
-89.03,37.77
-88.4,37.7
-88.6,37.8
-88.6,37.3
-88.99,37.55
-89.5,37.7
-89,37.2
-89.6,37.7
-88.76,37.36
-88.6,37.7
-88.5,37.5
-89.03,37.82
-89.145,37.832
-89.56,37.76
-88.92,37.82
-89.4,37.5
-88.83,37.21
-88.3,37.7
-88.95,37.29
-89.4,37.3
-89.2,37.6
-88.9,37.7
-88.7,37.2
-89.255,37.341
-89.35,37.09
-89.17,37.09
-89.22,37.13
-88.514,37.764
-89.3,37.8
-88.76,37.59
-89.34,37.17
-89.11,37.2
-88.8,37.5
-88.8,37.78
-89.36,37.64
-89.21,37.22
-88.53,37.86
-88.2,37.8
-88.37,37.43
-89.1,37.92
-88.2,37.7
-88.75,37.46
-88.69,37.66
-89.3,37.2
-89.4,37.1
-89.13,37.28
-89.34,37.91
-88.9,37.4
-89.15,37.16
-89.55,37.98
-89.44,37.52
-89.05,37.89
-85.7,40.2
-85.8,40.1
-85.62,40.16
-85.69,40.05
-85.67,40.1
-85.6,40.07
-86,40.2
-86,40.2
-86.18,39.97
-86.08,39.97
-86,40.1
-86.65,40.19
-85.8,40.3
-85.95,39.96
-86.01,39.96
-86.31,40.38
-85.84,39.92
-86.5,40.3
-85.79,40.21
-86.147,40.291
-85.9467,40.284
-85.8,39.96
-86.2,40.3
-86.4,40.2
-85.83,40.06
-86.5,40
-85.89,39.89
-85.61,39.97
-86.37,40.35
-86.64,40.37
-85.9,40.1
-86.06,40.06
-85.7,40.2
-85.8,40
-86.61,40.43
-86.1,40.4
-86.2,40.1
-85.66,40.34
-86.6,40.1
-86,40.3
-86.17,40.04
-86.3,40
-85.94,40.36
-86.29,39.99
-86.613,39.689
-85.59,39.66
-86.8,39.8
-86.2,39.51
-86.1,39.71
-85.91,39.57
-86.37,39.541
-86.38,39.87
-86.3,39.64
-85.57,39.74
-85.62,39.82
-86.52,39.65
-86.8,39.5
-86.7,39.7
-86.5,39.8
-86.39,39.76
-85.9,39.4
-86.8,39.5
-85.88,39.62
-85.32,39.72
-86.7,39.7
-85.84,39.68
-86,39.5
-85.29,39.59
-86.9,39.7
-85.8,39.8
-86.18,39.62
-86.1,39.6
-85.7,39.66
-85.58,39.59
-86.6,40
-85.52,39.82
-86.56,39.88
-85.6,39.54
-86.5,39.5
-85.43,39.75
-85.5,39.5
-86.54,39.56
-86.4,39.6
-86.3,39.4
-85.69,39.66
-85.95,39.55
-85.89,39.73
-86.11,39.31
-86.64,39.85
-86.59,39.42
-86.48,39.88
-86.4,39.68
-86.96,39.54
-86.8,39.8
-85.4,39.6
-86.97,39.82
-85.8,39.5
-86.62,39.6
-86.1,39.4
-85.68,39.46
-86.31,39.63
-86.08,39.56
-85.64,39.89
-86.11,39.78
-86.15,39.79
-86.1,39.73
-86.16,39.77
-86.12,39.82
-86.18,39.83
-86.29,39.79
-86.01,39.87
-86.2,39.68
-86.1,39.81
-86.05,39.78
-86.1,39.87
-86.24,39.7
-86.21,39.79
-86.25,39.79
-86.17,39.74
-86.05,39.84
-86.13,39.68
-86.19,39.84
-85.97,39.79
-86.33,39.71
-86.32,39.81
-85.97,39.84
-85.97,39.89
-86.09,39.68
-86,39.72
-86.12,39.91
-86.26,39.76
-86.07,39.91
-86.27,39.85
-85.99,39.9
-85.99,39.64
-86.18,39.9
-86.23,39.9
-86.3,39.9
-86.11,39.94
-86.17,39.93
-86.973,41.678
-87.46,41.37
-87.05,41.62
-87.3,41.4
-87.2,41.2
-87.5,41.46
-87.45,41.65
-87.42,41.53
-87.49,41.61
-87.5,41.55
-87.46,41.55
-87.46,41.59
-87.5,41.58
-87.51,41.65
-86.77,41.39
-87.2,41.3
-87.24,41.52
-86.7,41.529
-86.694,41.476
-87,41.3
-86.84,41.31
-87.4,41.1
-86.7,41.6
-87.4,41.3
-86.9,41.7
-86.55,41.61
-86.8,41.2
-87.17,41.59
-86.6,41.68
-87.47,41.45
-86.9,41.21
-87.44,41.49
-87.45,41.19
-87.347,41.194
-87.435,41.167
-87.3,41.2
-86.8,41.5
-87,41.5
-87.1,41.5
-86.9,41.4
-86.91,41.55
-87,41.2
-87.18,41.512
-87.5,41.68
-87.32,41.59
-87.3,41.6
-87.37,41.59
-87.27,41.57
-87.4,41.6
-87.33,41.58
-87.37,41.55
-87.33,41.55
-87.32,41.48
-86.3,41.2
-85.976,41.261
-86.1,41.3
-86.2,41.5
-85.8,41.71
-85.973,41.157
-85.9,41.1
-86.4,41.2
-85.97,41.72
-85.97,41.66
-85.98,41.61
-86,41.3
-85.9,41.6
-85.8,41.6
-86.12,41.73
-86.51,41.36
-86.6,41.4
-86.6,41.3
-86.28,41.52
-86.31,41.457
-85.8,41.3
-86.02,41.17
-85.7,41.7
-85.88,41.39
-85.68,41.54
-86.14,41.61
-86.14,41.69
-86,41.4
-86.49,41.7
-85.85,41.49
-86.4,41.6
-85.69,41.33
-86.25,41.7
-86.08,41.65
-85.7,41.2
-86.3,41.4
-85.6,41.7
-85.7,41.4
-86.12,41.21
-85.54,41.57
-86.05,41.54
-86.5,41.5
-85.9,41.2
-85.9,41.3
-85.81,41.22
-86.2,41.5
-86.25,41.67
-86.26,41.66
-86.3,41.6
-86.22,41.68
-86.27,41.7
-86.24,41.69
-86.35,41.65
-86.34,41.72
-86.21,41.72
-86.24,41.73
-85.4,41.4
-85.6,40.8
-85,41.7
-85.2,41.2
-85.07,41.53
-85,41.3
-85.25,41.35
-84.9,40.7
-85.2,40.7
-84.9,41.4
-85.3,41.2
-85.5,41.1
-85.14,41.46
-85.1,40.79
-85.61,41.37
-84.9,40.8
-84.9,41.7
-85.14,41.32
-85,40.6
-84.94,41.2
-84.89,41.54
-84.87,41.23
-85.01,40.96
-85.4,41.7
-85.15,41.57
-85.16,41.25
-85.5,40.9
-85.3,41.4
-85.19,40.6
-85.55,41.35
-85.4,41.6
-85.25,41.3
-85.6,41.2
-85.04,41.23
-85.29,40.71
-85.6,41.5
-85.31,40.85
-85.4,41.7
-84.9,40.7
-84.9,41
-85,41.1
-85.16,41.71
-85.2,40.9
-85,41.6
-85.26,40.64
-85.35,40.96
-85.4,41.5
-84.89,41.32
-85.272,41.532
-85.6,41.1
-84.9,41.3
-85.25,40.84
-85.5,40.7
-85,41.5
-85.46,41.46
-85.3,41.6
-84.87,41.12
-85.22,40.94
-85.278,40.915
-85.16,41.07
-85.08,41.07
-85.24,41.05
-85.11,41.1
-85.08,41.05
-85.15,41.04
-85.19,41.1
-85.21,41.01
-85.31,41.04
-85.06,41.1
-85.04,40.99
-85.2,41.2
-85.11,40.98
-85.11,41.15
-85.06,41.16
-85.1,41.21
-86.2,40.5
-86.1,40.4
-86,41
-85.95,40.64
-86.5,40.5
-86.08,40.64
-86.39,40.48
-86.5,40.6
-85.88,40.6
-86.5,40.5
-86.417,41.136
-86.6,40.6
-86.1,40.9
-85.7,40.4
-86.5,40.5
-85.571,40.409
-86.3,41
-86.3,40.6
-85.58,40.48
-85.9,40.5
-85.7,40.4
-86.4,41
-85.7,40.7
-85.7,40.82
-85.839,40.974
-85.735,41.035
-86.4,40.7
-86.36,40.87
-86.1,40.9
-85.6,40.6
-85.6,40.5
-85.49,40.39
-86.117,40.82
-86.11,40.61
-86.52,41.16
-86.193,40.768
-85.8,41
-86.193,40.695
-86.52,41.16
-86.1,40.8
-85.93,40.95
-86.3,41
-86.5,40.9
-86.3,40.4
-85.89,41.05
-85.7,40.7
-86.6,41
-85.82,40.51
-85.77,40.57
-86.23,40.88
-85.5,40.5
-85.73,40.9
-85.51,40.63
-85.8,40.8
-86.3,40.7
-86.6,41
-86.347,40.567
-85,39.1
-84.85,39.55
-85.2,39.3
-84.85,39.5
-85.08,38.87
-85,39.4
-84.88,39.37
-85.18,38.94
-85.1,39
-84.93,38.82
-84.95,39.21
-85.4,39
-85.2,39.5
-84.9,39.2
-85.11,39.42
-85.1,39.1
-85.04,39.08
-85.325,39.204
-84.9,39.3
-85.25,39.38
-85.3,39.2
-84.85,38.84
-84.9,38.9
-85.1,39.2
-85.2,39
-85.1,38.8
-84.9,39.3
-85.8,38.77
-85.42,38.55
-85.9,38.4
-86.2,38.6
-86.21,38.1
-85.6,38.5
-86.2,38.2
-86.07,38.28
-86.2,38.3
-86.62,38.33
-86,38.1
-86.5,38.3
-85.89,38.36
-86.19,38.46
-85.98,38.31
-86.461,38.29
-86.01,38.37
-86.3,38.5
-85.78,38.55
-85.77,38.31
-85.7,38.33
-86.1,38
-85.97,38.23
-86.4,38.2
-85.6,38.7
-86.4,38.4
-85.6,38.6
-86.2,38.06
-85.76,38.48
-86.3,38.3
-85.5,38.6
-85.8,38.3
-86.051,38.165
-86.1,38.32
-85.49,38.55
-85.68,38.55
-86.09,38.4
-86,38.5
-86.17,38.31
-86.1,38.6
-85.9,38.7
-85.76,38.4
-86.55,38.36
-85.75,38.6
-86,39.2
-85.8,39.2
-86.1,38.9
-85.5,39.1
-85.23,38.89
-85.868,39.284
-85.7,38.9
-85.9,38.8
-85.6,38.8
-85.5,38.89
-85.77,39.11
-85.77,39.38
-86.2,39
-85.5,39.3
-85.49,38.66
-85.7,39.23
-85.77,39.28
-85.89,39.06
-85.4,38.8
-86.2,38.83
-85.5,39.3
-86.3,38.9
-85.6,39
-85.71,38.84
-85.62,39.41
-85.73,39.07
-85.9,39
-85.95,39.3
-86.1,38.8
-85.609,38.986
-85.6,39.2
-85.4,40.1
-85.4,40.3
-85.47,40.23
-85.39,40.19
-85.409,40.207
-85.27,40.28
-84.852,39.741
-85.01,39.69
-85,40.5
-85.2,39.8
-85.03,39.79
-85.1,39.6
-85.51,40.14
-85.2,39.8
-85.2,40.4
-85.437,39.803
-85.35,40.34
-85.11,39.96
-85.1,40.2
-84.9,39.96
-85.5,40.3
-85.464,39.879
-85.06,39.89
-85.17,39.94
-85.3,40.5
-85.518,39.904
-85.37,39.79
-84.9,39.6
-85.21,40.05
-84.9,40.1
-85.51,40.03
-85.15,39.76
-85.11,40.05
-85.3,40.5
-85.26,40.01
-85.386,40.004
-85.4,39.9
-85.387,40.078
-85.2,40.2
-85.14,40.51
-85,40.4
-85.16,40.34
-84.9,39.8
-85,40.3
-84.867,40.384
-84.918,40.237
-85.26,40.16
-85.55,39.93
-85.45,39.83
-85.38,40.05
-85.3,39.83
-85.444,40.005
-84.9,40.2
-85,39.97
-85,40.2
-85.51,40.2
-86.4,39.1
-86.6,39.1
-86.6,39.2
-86.518,39.17
-86.516,39.176
-86.5,39.2
-86.5485,38.9108
-86.5,38.9
-86.8,39
-87,39.2
-86.62,39.27
-86.86,39.22
-86.6,38.5
-86.6,39.3
-86.6,39.1
-86.4,39
-86.66,38.71
-87.2,39.2
-87.2,39.1
-87.1,39
-86.5,38.8
-86.2,39.2
-87.02,38.93
-86.52,38.89
-86.5,38.6
-86.77,38.96
-86.4,38.5
-86.955,39.312
-86.71,39.45
-86.901,38.892
-86.5081,39.0701
-86.77,39.1
-86.8,39.3
-86.61,38.95
-86.65,39.3
-87.03,39.03
-86.5,38.9
-86.4,39.28
-86.59,38.62
-86.6,38.8
-87,39.1
-87.2,38.7
-87.3,38.8
-86.7,38.3
-86.59,38.14
-86.71,38.17
-87.42,38.77
-86.97,38.68
-86.6,38
-86.74,38.4
-86.8,38.8
-87,38.2
-87.6,38.5
-86.53,38.03
-86.78,38.47
-87.27,38.84
-87.1,38.86
-86.84,38.05
-86.85,38.22
-87.307,38.865
-86.8354,38.1111
-87.07,38.1
-87.05,38.24
-87,38.3
-86.9,38.4
-86.93,38.07
-86.56,38.12
-87,38.12
-86.9,38.7
-87.3,38.6
-87,38.6
-87.4,38.8
-87,38.8
-87.09,38.48
-87.3,38.5
-87.15,38.79
-86.59,37.95
-86.81,38.33
-86.6,38.18
-86.81,38.15
-87.19,38.86
-86.92,38.1
-86.77,38.35
-86.8,38.7
-87.258,38.253
-87.16,38.27
-86.7,38
-86.79,38
-87.1,38.37
-87.5,38.6
-87.226,38.863
-87.3,38.7
-87.22,38.38
-87.2,38
-87.41,38.07
-87.1,38
-87.7,38.19
-87.4,38.2
-86.95,37.97
-87.9,38.3
-87.3,38.19
-87.9,37.9
-87.35,37.95
-87.9,38.1
-87.8,38.2
-87.18,37.93
-87.1,37.9
-87.2,38.1
-87.79,38.07
-87.6,38.2
-87.5,38.48
-87.5,38.2
-87.5,38.3
-87.3919,38.2529
-87.3,38.3
-87.7,38.3
-87.6,38.4
-87.6,38.3
-87.38,38.28
-87.58,37.97
-87.58,38.02
-87.54,38.03
-87.7,37.9
-87.56,37.95
-87.52,37.95
-87.49,37.97
-87.6,38.1
-87.54,38.1
-87.4,39.4
-87.31,39.47
-87.39,39.5
-87.33,39.55
-87.41,39.47
-87.401,39.472
-87.27,39.84
-86.97,39.36
-87.1,39.5
-87.19,39.65
-87.1,39.63
-87.4,39
-87,39.4
-87.1,39.3
-87.5,39.7
-87.18,39.37
-87.5,39.8
-87.26,39.04
-87.57,39.19
-87.4,39.2
-87.0716,39.5349
-87.4,39.8
-87.3,39.19
-87.091,39.526
-87.22,39.25
-87.17,39.9
-87.336,39.727
-87.6,39.1
-87.32,39.82
-87.461,39.58
-87.4,39
-87.33,39.29
-86.9,39.4
-87.4,39.2
-87.4,39.4
-87.2,39.8
-87.3,39.7
-87.5,39.5
-87.4,39.2
-87.46,39.68
-87.189,39.487
-87.4,39.1
-87.46,39.68
-87.5,39.5
-86.89,40.42
-86.88,40.44
-86.8,40.4
-87,40.5
-86.9,40.3
-87.055,39.984
-87.5,40.5
-87.2,40.3
-86.82,40.55
-87.37,40.48
-87.4,40.9
-86.9,40.6
-86.7628,40.4878
-86.744,40.882
-86.6,40.8
-87.45,39.94
-86.9,40.7
-86.75,40.24
-87.5,40.2
-86.9,40
-86.8,40.1
-86.77,40.38
-87.44,40.68
-87.3,41
-87.3,40.6
-86.9,41
-87.3,40.8
-87.1,40.1
-86.6,40.8
-87.43,40.8
-87.3,40
-86.8,39.9
-86.86,40.19
-86.89,41.1
-87.148,40.164
-86.9,40.9
-86.7,40.8
-87.4,41
-87.299,40.952
-86.922,39.952
-87.41,39.88
-87,40.19
-86.74,39.96
-87.148,40.204
-87.1,40.5
-87.23,40.53
-87.48,40.03
-87.26,40.44
-87.2,40.7
-87.1,41
-86.9,40.8
-86.9,40.2
-87.526,40.197
-86.772,40.2867
-87.2,40.1
-87.02,39.9
-87.1,40.1
-87.44,40.28
-87.1,40.3
-87.4,40.3
-87.08,40.19
-87,40.8
-86.726,40.668
-93.42,41.36
-94.7,41.5
-94,41.6
-93.03,42.14
-93.4,42.5
-93.61,41.81
-93.4,40.7
-93.47,41.65
-93.6,42
-93.64,42.03
-93.652,42.019
-93.7,42.1
-94.8,41.4
-93.56,41.72
-95,41.4
-93.64,41.73
-94.9,41.7
-94.4,41.9
-92.49,41.47
-93.15,41.82
-94.56,41.83
-93.543,41.664
-93.793,41.359
-93.7,42.5
-93.45,41.73
-93.8,42.1
-93.86,41.53
-93.99,41.82
-93.252,42.637
-94.89,41.54
-92.9,41.2
-93.54,41.89
-93.5,41.5
-94.5,41.5
-93.3,41
-94.5,42.1
-93.14,42.14
-93.45,40.65
-93.2,41.7
-93.28,41.89
-93.3,42
-93.15,41.18
-94.7,41.9
-93.3,40.8
-93.8,41.5
-93.25,41.24
-93.9,41.7
-94.22,42.11
-93.8,40.7
-94.21,41.8
-93.86,40.75
-93.5,41
-94.02,41.52
-94.2,41.5
-93.5,42.7
-94.1,41.5
-93.51,41.78
-94.1,40.8
-93.6,42.3
-94.9,41.6
-92.9,42.1
-93.64,42.66
-93.4,42.23
-93.6,40.7
-92.39,41.49
-93.63,42.11
-92.8,41.9
-94.2,42
-93.9,40.8
-93.82,41.76
-93.8,41.69
-92.7,41.7
-94.6,41.7
-92.97,41.19
-94.8,41.7
-93.38,41.45
-92.94,41.3
-92.98,41.94
-93.3,42.3
-93.5,40.8
-93.61,41.88
-93.6,41.3
-93.2,42.5
-93.17,41.75
-94.3,41.86
-94.4,42
-93.7,42.3
-93.72,41.7
-93.7,42.38
-94.1,40.7
-93.68,41.94
-92.9,41.7
-92.3,41.47
-93.1,41.3
-93.4,41.2
-93.9,40.7
-92.97,41.88
-92.776,42.006
-92.8,41.34
-93.7,40.7
-94.2,41.7
-93.46,40.64
-92.98,42.18
-94.1,41.1
-93,41.1
-93.5,41.1
-92.8,41.6
-93.4,42.17
-94.19,41.19
-93.8,41.9
-92.6,41.7
-92.9,42.1
-93.8,41.4
-93.4,41.9
-93.1,41.9
-93.242,41.223
-94.4,41.5
-93.307,40.849
-93.4,41.3
-94.1,41.7
-93.26,41.79
-93.34,41.66
-93.1,41.5
-92.5,41.6
-92.7,41.97
-94,41
-93.4,42
-93.2,42.3
-92.6,41.4
-93,41.7
-93.7,41.2
-93.7,41.5
-94.1,42
-93.8,41
-93.05,41.47
-94.4,41.7
-94.3,42.2
-93.88,41.35
-92.9,41.4
-94.1,41.8
-93.93,41.22
-94.04,42.16
-93.2,41.4
-93.7,41.8
-93.47,42.59
-93.2,41.6
-93.8,41.4
-93.4,42.3
-93.603,42.237
-92.97,41.55
-94.2,41.6
-93.18,41.89
-94.2,41.9
-93.48,42.17
-93.4,41.5
-93.2,41
-93.19,42.13
-93.8,41.3
-92.69,41.56
-93.695,41.864
-93.67,41.88
-93.8,42.3
-93.1,42
-93.6,42.2
-93.9,42.3
-94.3,41.5
-92.88,41.57
-93.33,41.45
-94.1,41
-92.332,41.456
-92.93,41.27
-93.86,41.18
-93.1,42.2
-93.9,41.5
-93.82,40.85
-93.9,41.6
-93.7,40.9
-93.74,41.56
-93.81,41.56
-92.4,41.4
-93.5,42.5
-93.26,41.09
-94.1,41.3
-94.86,41.39
-93.6,41
-93.9,41.9
-94.3,41.8
-93.29,42.15
-93.62,41.58
-93.67,41.63
-93.67,41.6
-93.68,41.58
-93.63,41.66
-93.63,41.6
-93.62,41.55
-93.6,41.61
-93.55,41.61
-93.58,41.53
-93.67,41.55
-93.74,41.63
-93.81,41.64
-93.72,41.6
-93.79,41.62
-93.48,41.58
-93.2,43.1
-93.5,42.8
-93.6,42.8
-93.8,43.1
-93.9,43.4
-93.017,43.415
-93.4,43.1
-93.9,43
-93.369,42.735
-93.793,43.224
-93,42.9
-93.45,43.26
-92.77,43.15
-93.7,43.3
-93.6,43.1
-93.62,42.95
-93.07,43.34
-93.2,42.7
-93.39,43.3
-93.44,43.34
-93.8,42.9
-93.2,43.4
-93.56,42.99
-93.5,43.4
-94.1,43.4
-93.4,42.8
-93.66,43.36
-92.74,43.38
-92.65,43.46
-93.2,43.3
-93.49,42.92
-93,43.2
-93.3,43.4
-92.7,43.2
-92.8,43.3
-93.08,43.25
-93.92,43.48
-92.5,43.4
-93.087,43.207
-93,43
-93.2,43
-93.58,42.74
-92.88,43.15
-92.9,43.4
-93.67,43.46
-93.2,42.9
-92.75,43.45
-93.32,42.99
-93.8,43.4
-93.4,42.9
-94.1,43.2
-93.5,43.1
-94,43.1
-93.92,43.24
-94.2,42.5
-95,42.8
-94.2,43.1
-94.5,43.4
-94.87,43.02
-94.14,42.62
-94.3,43.3
-94.38,42.52
-94.3,42.9
-94.41,42.8
-94.08,42.33
-94.2,43.2
-94.31,42.38
-94.4,42.6
-93.7,42.7
-94.8,43
-94.5,43.1
-94.2,42.72
-94,42.3
-94.62,43.45
-94,42.5
-93.9,42.6
-95.2,42.5
-94.7,43.1
-94.44,42.28
-94.4,43.2
-94.8,42.6
-94.4,42.7
-94,42.8
-94.3,42.3
-94.17,42.25
-94.1,42.8
-94.7,42.8
-94.2,42.7
-94.77,42.47
-94.8,42.8
-94.2,43.4
-94,42.4
-94.1,42.9
-94.3,43.2
-94.1,43
-94.9,42.4
-94.65,42.97
-94.5,42.5
-95,42.87
-94.32,42.44
-95.09,42.52
-95,42.6
-94.14,42.4
-94.4,42.9
-94.58,42.63
-94.64,42.87
-94.7,42.7
-94.7,42.6
-95.16,42.81
-93.97,42.85
-94.6,43.3
-94.6,42.4
-94.5,42.8
-94.3,42.79
-95,42.4
-95.1,42.9
-94.44,42.41
-95.2,42.7
-94.3,43.4
-94.06,42.66
-94.898,42.659
-94.04,42.58
-93.8,42.4
-94.4,43
-94.4,43.1
-93.8,42.6
-93.1,42.6
-92.8,42.7
-92.47,43.18
-92.9,42.6
-93.03,42.84
-91.7,42.8
-91.7,42.6
-92.82,42.23
-92.9,42.82
-92.39,42.29
-92.5,42.5
-92.7,43.1
-92.7,42.8
-92.591,43.158
-92.9,42.2
-92.33,42.68
-92.6,42.5
-93,42.8
-92.18,42.58
-93.1,42.3
-92.4,43.3
-92.1,42.6
-92.2,43
-92.71,42.08
-93.13,42.67
-92.21,42.42
-92.7,42.2
-92.8,42.9
-92.8,42.4
-91.9,42.6
-92.82,42.43
-92.5,42.4
-91.9,42.5
-92.5,43
-92.47,42.65
-92.1,42.5
-91.66,42.62
-92.2,42.3
-92.691,42.263
-92.9,43
-91.6,42.5
-91.91,42.77
-92.5,43
-92.3,43.1
-92.63,42.59
-91.9,42.7
-92.0742,42.7007
-92.8,42.6
-92.5,42.8
-92.23,42.47
-92.22,42.69
-92.6,42.3
-92.6,42.7
-91.8,42.65
-93.06,42.43
-92.712,42.526
-92.1,42.8
-92.5,42.2
-92.3,42.8
-92.4,42.8
-92.92,42.45
-92.01,42.78
-91.7,42.5
-92.4,42.4
-92.31,42.45
-92.3,42.6
-92.27,42.48
-94.4,41.1
-94.2,41
-94.7,40.7
-94.38,40.69
-94.5,40.6
-94.7,41.2
-94.824,41.048
-94.5,40.8
-94.8,41
-94.462,41.04
-94.9,41.2
-94.3,40.8
-94.6,41.3
-94.985,41.143
-94.78,40.79
-94.4,41.3
-94.5,40.9
-94.8,41.2
-94.2,40.7
-94.9,41
-94.4,41.2
-94.6,41.1
-94.36,40.62
-94.2,40.9
-94.65,40.81
-94.17,40.85
-95,41
-96.5,42.8
-95.3,42.7
-96,43
-95.9,42.4
-95.4,42.7
-95.6,42.3
-96.18,42.41
-96.269,42.809
-95.55,42.95
-95.9,42.1
-96.51,42.92
-95.6,42.7
-95.7,42.8
-95.8,42.5
-95.7,42.4
-95.7,42.3
-95.4,42.5
-95.8,43
-96.4,43
-96.3,42.6
-95.5,42.5
-96.1,42.2
-96.3,43
-96,42.6
-95.54,42.88
-96.19,42.5
-96.2,42.8
-95.2,42.9
-95.8,42.2
-95.8,42.8
-96.2,43
-95.64,42.82
-96.3,42.7
-96,42.5
-96.1,42
-96.1,43
-95.92,42.3
-95.7,43
-95.4,42.9
-95.9,42.6
-95.7,42.6
-95.9,42.8
-95.96,42.2
-96.3,42.3
-95.3,42.5
-96.33,42.37
-96.3,42.2
-95.96,42.25
-95.5,43
-95.7,42
-95.7,42.6
-96.5,42.7
-96.2,42.1
-96.39,42.49
-96.43,42.52
-96.4,42.54
-96.37,42.51
-96.32,42.47
-96.3,42.6
-96.5,42.6
-96.39,42.43
-95.9,43.2
-96.32,43.35
-95.75,43.1
-95.8,43.3
-96,43.2
-96.2,43.3
-96,43.3
-95.9,43.1
-96.2,43.2
-96.5,43.3
-96.5,43.4
-96.34,43.44
-95.91,43.43
-95.9,43.2
-95.6,43.1
-96.2,43.4
-96.4,43.2
-95.6,43.2
-95.7,43.4
-96.2,43.1
-95.2,43.1
-95.13,43.36
-95,43.1
-94.8,43.4
-95.3,43.2
-95.037,43.015
-94.7,43.2
-95.14,43.02
-95.4,43.4
-95.5,43.2
-95.3,43.4
-95.6,43.3
-95.2,43.3
-95.6,43.4
-95.14,43.39
-95.3,43.1
-94.9,43.1
-95.1,43.4
-94.947,43.434
-95,43.3
-94.74,43.31
-95,43
-94.9,42.1
-95,42.1
-95.4,42.3
-94.9,42.3
-95,42.2
-95.6,42.1
-94.8,41.91
-95.32,42.11
-95.4,42
-94.7,42.1
-94.971,42.007
-95.5,42.3
-95.19,41.78
-95.19,41.73
-95.3,42.2
-94.7,42.3
-95,42.3
-94.695,42.183
-94.6,42.3
-95.2,41.9
-95.1,41.9
-95.2,42.3
-94.635,42.044
-95.48,42.16
-94.5,42
-94.93,41.91
-95.2,42.1
