"x1","x2","density.1","density.2","density.3","density.4","density.5","density.6","density.7","density.8","density.9","density.10","density.11","density.12","density.13","density.14","density.15","density.16","density.17","density.18","density.19","density.20","density.21","density.22","density.23","density.24","density.25","density.26","density.27","density.28","density.29","density.30","density.31","density.32","density.33","density.34","density.35","density.36","density.37","density.38","density.39","density.40","density.41","density.42","density.43","density.44","density.45","density.46","density.47","density.48","density.49","density.50","density.51","density.52","density.53","density.54","density.55","density.56","density.57","density.58","density.59","density.60","density.61","density.62","density.63","density.64","density.65","density.66","density.67","density.68","density.69","density.70","density.71","density.72","density.73","density.74","density.75","density.76","density.77","density.78","density.79","density.80","density.81","density.82","density.83","density.84","density.85","density.86","density.87","density.88","density.89","density.90","density.91","density.92","density.93","density.94","density.95","density.96","density.97","density.98","density.99","density.100","density.101"
0.63,0.63,3.05012771938205e-12,1.0658005335653e-11,3.43718736261933e-11,1.0230570306473e-10,2.81038518267984e-10,7.12526817593958e-10,1.66727004368934e-09,3.6006428411032e-09,7.17667875622235e-09,1.32018968073422e-08,2.24139565490593e-08,3.51212595422453e-08,5.07914959416381e-08,6.77924439356335e-08,8.3510472705656e-08,9.4944532021467e-08,9.96250011221075e-08,9.64797312933053e-08,8.62329405926325e-08,7.11343998370634e-08,5.41571139038162e-08,3.8054035379501e-08,2.46783027538522e-08,1.47706369257589e-08,8.15929288748697e-09,4.15982621745202e-09,1.95734426375143e-09,8.50018958131485e-10,3.40689988325693e-10,1.26025809477115e-10,4.30258030349397e-11,1.35571324411606e-11,3.94253953994532e-12,1.05816560581739e-12,2.62120260118281e-13,5.99262260671771e-14,1.26445706781747e-14,2.46290158565447e-15,4.47900250508054e-16,1.24347391525772e-16,4.53736293941856e-16,3.49662896776281e-15,2.50978428056867e-14,1.63852113678549e-13,9.72545155515332e-13,5.2481493555801e-12,2.57478647459375e-11,1.14845735386928e-10,4.65722422333311e-10,1.71703063204274e-09,5.75529460340278e-09,1.75386312154276e-08,4.85917403616931e-08,1.22396171239643e-07,2.80292728907071e-07,5.83572007785665e-07,1.10462709771687e-06,1.90097127465489e-06,2.9742264856397e-06,4.23068937570919e-06,5.47125383265249e-06,6.43281718011202e-06,6.87628990051831e-06,6.68260503262359e-06,5.90440639420764e-06,4.74293414940094e-06,3.46395113701013e-06,2.3007315377894e-06,1.39296043451467e-06,7.84432523536437e-07,4.80242009593063e-07,5.81694339773181e-07,1.61076730213921e-06,5.35595922154918e-06,1.6980865246054e-05,4.97299960878421e-05,0.000134051523021826,0.000332470870609872,0.00075865846797948,0.00159275151207637,0.00307651160405451,0.00546736268487737,0.00893935130036926,0.0134475422687244,0.0186118106130264,0.0236997150548512,0.0277655587403332,0.0299280557066613,0.0296796915304644,0.0270800246524518,0.0227325168171039,0.0175571807375985,0.0124758697469297,0.00815634668375823,0.00490602001274539,0.00271501195963983,0.00138236577127692,0.000647564436238675,0.000279094835815805,0.000110669871302543,4.03753037223248e-05
0.64,0.64,1.81676877497898e-11,6.32289592584282e-11,2.03096189263338e-10,6.02083715258175e-10,1.64733282328218e-09,4.15982621745204e-09,9.69478960406465e-09,2.08531157584761e-08,4.13973827259082e-08,7.58480080776141e-08,1.28258111205888e-07,2.00168099149334e-07,2.88319658501807e-07,3.83286046999329e-07,4.70263345621347e-07,5.32511037231547e-07,5.56526005595392e-07,5.36798974193364e-07,4.7786723739267e-07,3.92619802442452e-07,2.97718970779942e-07,2.08358001217426e-07,1.34580835786488e-07,8.02279369301009e-08,4.41405146677115e-08,2.24139565490593e-08,1.05043461253471e-08,4.5434827800532e-09,1.81375287581798e-09,6.6824652119399e-10,2.27229474399894e-10,7.13118964546045e-11,2.06551652197656e-11,5.52159724398091e-12,1.36229179876969e-12,3.10202241320742e-13,6.51912875979188e-14,1.26454078827855e-14,2.27314601903158e-15,4.6946833207511e-16,9.18890686172347e-16,7.07976806837605e-15,5.2754577625649e-14,3.5777949225757e-13,2.20606161328195e-12,1.23668359306156e-11,6.30286759362534e-11,2.92049447812162e-10,1.23030620907293e-09,4.71203668482961e-09,1.64075120099261e-08,5.19416114889306e-08,1.49495021140344e-07,3.91180015123996e-07,9.30604632564372e-07,2.01276180217064e-06,3.95783946240252e-06,7.0755888307543e-06,1.15002060516381e-05,1.69936737631855e-05,2.2830086250376e-05,2.78847303186239e-05,3.09644924846487e-05,3.12608013927784e-05,2.86929294568265e-05,2.39435458248721e-05,1.81652777903801e-05,1.25298398707799e-05,7.8592442494072e-06,4.48985782483031e-06,2.36719688113418e-06,1.27651510697741e-06,1.14349990324621e-06,2.4794735327263e-06,7.25845270207667e-06,2.0750190461107e-05,5.4963125407875e-05,0.000134052350814386,0.000300832292472321,0.00062113706634292,0.00117993935099408,0.00206224740190283,0.00331612309646066,0.00490602001282335,0.0066778518627691,0.0083628255830979,0.0096355850858001,0.0102143782332066,0.00996218433605284,0.00893935130031546,0.00738016767393794,0.00560576962984932,0.00391753654973527,0.00251883466085997,0.00149003015558478,0.000810959653699664,0.000406080589976273,0.000187082863192359,7.92984279254438e-05,3.09245892910082e-05,1.10956333317444e-05
0.65,0.65,9.98735883142707e-11,3.46198752346798e-10,1.10756623616849e-09,3.27026752990829e-09,8.91181621390298e-09,2.24139565490594e-08,5.20283669559136e-08,1.11463128501702e-07,2.2038986921645e-07,4.02180852855884e-07,6.77361516603658e-07,1.0529045741793e-06,1.51052135866356e-06,2.00001887148659e-06,2.44405334841516e-06,2.75649135073308e-06,2.86927352886229e-06,2.75649135073308e-06,2.44405334841516e-06,2.00001887148659e-06,1.51052135866356e-06,1.0529045741793e-06,6.77361516603658e-07,4.02180852855882e-07,2.2038986921645e-07,1.11463128501701e-07,5.20283669559134e-08,2.24139565490593e-08,8.91181621390295e-09,3.27026752990829e-09,1.1075662361685e-09,3.46198752346798e-10,9.98735883142725e-11,2.65916431407483e-11,6.53445029801122e-12,1.48197989277965e-12,3.10202347317078e-13,5.99276143188347e-14,1.07003851347606e-14,1.92098830810526e-15,1.79321202080344e-15,1.30462897973112e-14,1.00816079895031e-13,7.10260357570351e-13,4.54950475439791e-12,2.64941281713e-11,1.40272897965132e-10,6.75206363498014e-10,2.95486677446288e-09,1.17564960837275e-08,4.25261946904161e-08,1.39853636504242e-07,4.18147615552837e-07,1.13664306497076e-06,2.80903537984802e-06,6.31144689861588e-06,1.289256343235e-05,2.3943533468277e-05,4.04274014950819e-05,6.20586085954268e-05,8.66097652395096e-05,0.000109893070857774,0.000126768799736622,0.0001329514469803,0.000126768800579373,0.000109893076452742,8.6609798814029e-05,6.20587939134217e-05,4.04283426091858e-05,2.3947930694439e-05,1.29114661737325e-05,6.38620868822959e-06,3.08108203648529e-06,2.04742811175529e-06,3.22356306235126e-06,8.09022232934555e-06,2.07718983118722e-05,4.97389351274416e-05,0.000109754409293684,0.000222862428177269,0.00041636070932705,0.000715669409005162,0.00113178537349627,0.0016467379957183,0.00220441689036605,0.00271501195965284,0.00307651160212534,0.00320740764957545,0.00307651160212383,0.00271501195963984,0.00220441689026524,0.00164673799500804,0.00113178536894677,0.000715669382511031,0.00041636056905415,0.000222861752970904,0.00010975145442691,4.9727178631358e-05,2.07293721171819e-05,7.95036869284111e-06,2.80541544679595e-06
0.66,0.66,5.0672346448015e-10,1.74946125318573e-09,5.5745139423887e-09,1.63937779603048e-08,4.44959471960988e-08,1.11463128501702e-07,2.57698188520968e-07,5.49871065876498e-07,1.08287850900159e-06,1.9681942853895e-06,3.30160841788424e-06,5.11154895667586e-06,7.30379964091128e-06,9.63195715940258e-06,1.17232924315449e-05,1.31690370441761e-05,1.36529910377456e-05,1.3063843101177e-05,1.15367497270494e-05,9.40297652214171e-06,7.07321072861585e-06,4.91062993687902e-06,3.14649598618266e-06,1.86074354855466e-06,1.01558254180464e-06,5.11579692048634e-07,2.37837718716338e-07,1.02051062294369e-07,4.04132422318595e-08,1.47706369257591e-08,4.98246339602071e-09,1.55116635233919e-09,4.45699348333376e-10,1.18193879422176e-10,2.89279288636556e-11,6.53445030828991e-12,1.3622919525926e-12,2.62122258443298e-13,4.65714826195545e-14,7.88131183466544e-15,3.61106273230283e-15,2.19176933326048e-14,1.75168663598969e-13,1.28191317096985e-12,8.53000398077278e-12,5.16035153421316e-11,2.83823254521642e-10,1.41923817578887e-09,6.4521018504435e-09,2.66677125285569e-08,1.00209509452894e-07,3.42350312179337e-07,1.06333752676789e-06,3.00268776694712e-06,7.7088186499509e-06,1.79930217173982e-05,3.81820287269886e-05,7.36635283151211e-05,0.000129206586840906,0.000206041836599101,0.000298720337581232,0.000393742950338587,0.000471845059084022,0.000514072832477278,0.000509200141175461,0.000458554542665923,0.00037543271789847,0.000279455037097016,0.000189117199494723,0.000116357273837404,6.5092521733852e-05,3.31273564463594e-05,1.54043823258497e-05,6.7650957092908e-06,3.46496596299661e-06,3.65957690045298e-06,7.46360681985999e-06,1.70492622231884e-05,3.68590319442329e-05,7.35734026339335e-05,0.000135173522538469,0.000228503728475897,0.000355390934006355,0.000508543953315434,0.000669513707179846,0.000810959653815958,0.00090374897327273,0.000926627487441997,0.000874120557729916,0.000758658420614873,0.000605801053359338,0.000445064094353158,0.000300831900119603,0.000187082863192358,0.00010704168136209,5.63482755415007e-05,2.72908542630155e-05,1.21608077853614e-05,4.98558943117726e-06,1.88052621144535e-06,6.52606003211348e-07
0.67,0.67,2.37279785872972e-09,8.15929288748703e-09,2.58948660570401e-08,7.58480080776144e-08,2.05042578926519e-07,5.11579692048634e-07,1.17801793254619e-06,2.50357076738371e-06,4.91062993687903e-06,8.88963453997823e-06,1.48525140555109e-05,2.29026323641615e-05,3.25941902684851e-05,4.28118855639455e-05,5.18988673967942e-05,5.80658475341078e-05,5.99588125733414e-05,5.71418954702072e-05,5.02603636082513e-05,4.08005459878826e-05,3.0568609798575e-05,2.11375557793179e-05,1.34897285281318e-05,7.94549608399817e-06,4.31924849783443e-06,2.16702902706761e-06,1.0034382025872e-06,4.28830729519711e-07,1.69141637670509e-07,6.15721797355231e-08,2.06865415842909e-08,6.41446762487694e-09,1.83570423278619e-09,4.84857553729645e-10,1.18193879422939e-10,2.65916431538028e-11,5.5215974377626e-12,1.05816821514824e-12,1.87191459908404e-13,3.0907445088905e-14,8.19929283977973e-15,3.37212000513778e-14,2.76737802128047e-13,2.10348274571138e-12,1.45402868884733e-11,9.13792445544502e-11,5.22108547008294e-10,2.71214349372398e-09,1.28086436954048e-08,5.49961448350231e-08,2.14684144107486e-07,7.61914631637288e-07,2.45839281669066e-06,7.21165369337108e-06,1.92334445442864e-05,4.66356351992947e-05,0.000102805735392264,0.000206041836599093,0.000375432704134194,0.000621938456442919,0.000936701772731779,0.0012826078499379,0.00159670639915775,0.00180715273283702,0.00185953035689687,0.00173960363851735,0.00147957152305737,0.00114409015650555,0.000804309519527553,0.000514073447695719,0.000298722895788903,0.000157823067743403,7.58329987450226e-05,3.32106883547864e-05,1.34727683132591e-05,5.65369407752778e-06,3.85326354472916e-06,5.79362193344949e-06,1.15024642683618e-05,2.23749189825289e-05,4.03822666248867e-05,6.71260892896192e-05,0.000102673515235645,0.000144491200674294,0.000187082869979421,0.000222861753916055,0.000244256353908325,0.000246300328148576,0.000228503525109089,0.000195042660035413,0.000153170493469476,0.000110669871302543,7.35685999839242e-05,4.49950119190105e-05,2.53189122788542e-05,1.31079419737954e-05,6.24356689826935e-06,2.73614949261747e-06,1.10320359263394e-06,4.09242101597509e-07,1.3967341064989e-07
0.68,0.68,1.02546261743565e-08,3.51212595422455e-08,1.11017053546475e-07,3.23875932085245e-07,8.72041232066422e-07,2.16702902706762e-06,4.9700619532912e-06,1.05203028213908e-05,2.05524710131462e-05,3.70569108447925e-05,6.16657113599629e-05,9.47082133407752e-05,0.000134245861619126,0.000175623866536685,0.000212048657347715,0.000236296279870308,0.000243023128119686,0.000230678805472152,0.000202086427211007,0.000163393946571845,0.00012192819495062,8.39733909835705e-05,5.33763168322421e-05,3.13130144810044e-05,1.69539352437867e-05,8.47199178653567e-06,3.90723827819813e-06,1.66312017798678e-06,6.53351260525383e-07,2.36885893200998e-07,7.92685710088813e-08,2.4481173080324e-08,6.9780292313761e-09,1.83570423278625e-09,4.45699348334228e-10,9.98735883286651e-11,2.06551654412127e-11,3.94254263723822e-12,6.94572259015986e-13,1.13377415564387e-13,2.17304128668465e-14,4.80775828956224e-14,3.97594687354538e-13,3.13804838279041e-12,2.25338481005122e-11,1.47114154505239e-10,8.73197031437149e-10,4.71203668483272e-09,2.31176506278972e-08,1.03113932474751e-07,4.18147615552837e-07,1.54163130266039e-06,5.16737567231547e-06,1.57470125360272e-05,4.36279624803266e-05,0.000109893070855895,0.000251660067518519,0.000523958546673353,0.000991786447968711,0.00170678191045362,0.00267040119488033,0.00379851299772522,0.00491235043486573,0.00577568747613254,0.00617385820585551,0.00599995837050876,0.00530125193827785,0.00425840803727231,0.00310995945290232,0.00206490859724294,0.00124648130487314,0.000684086113086369,0.000341337877257686,0.000154870204666756,6.3958202573771e-05,2.42155801248296e-05,8.8368777511984e-06,4.06929030345905e-06,3.94515515415516e-06,6.42616052942133e-06,1.11381595264348e-05,1.81507980309806e-05,2.72925877244376e-05,3.77716820447834e-05,4.80969760792429e-05,5.63482825252768e-05,6.07369140543928e-05,6.02328753775643e-05,5.49570316732694e-05,4.61340660699185e-05,3.56310804759696e-05,2.53189122788628e-05,1.65527398402686e-05,9.95642731614545e-06,5.50992844880237e-06,2.80541544679591e-06,1.31418710587833e-06,5.66403610236518e-07,2.24596827336286e-07,8.19388783238303e-08,2.75033252725533e-08
0.69,0.69,4.09023526935448e-08,1.3952659854183e-07,4.39273585937701e-07,1.27638748345223e-06,3.42294049202741e-06,8.47199178653563e-06,1.9352677881753e-05,4.08005459878826e-05,7.93889844528308e-05,0.000142568599364915,0.000236296279870307,0.000361459173000072,0.000510306360817019,0.000664924105440388,0.000799617957011938,0.000887487743840313,0.000909099784311458,0.000859468788832106,0.000749925342967193,0.000603914303038389,0.000448850760640928,0.000307891699135597,0.000194923122611699,0.000113893281119119,6.14189254514409e-05,3.0568609798575e-05,1.40416624079061e-05,5.95292939266009e-06,2.32922959886705e-06,8.41130215158173e-07,2.80339008244113e-07,8.62329405926331e-08,2.44811730803239e-08,6.41446762487698e-09,1.55116635234001e-09,3.46198752361192e-10,7.13118966846518e-11,1.35571357836616e-11,2.37876268624525e-12,3.85731476195539e-13,6.33605634762496e-14,6.54158902951977e-14,5.19721028174137e-13,4.25621220103567e-12,3.17494663211711e-11,2.15327738155545e-10,1.32770722699288e-09,7.44291883817977e-09,3.79334958558021e-08,1.75768510979023e-07,7.40453686993757e-07,2.83591589703592e-06,9.87477968700064e-06,3.12608011336925e-05,8.99728366598983e-05,0.000235429751017103,0.000560079780329641,0.00121137070305487,0.00238200604114124,0.0042584080278124,0.00692134194668261,0.0102275582295651,0.0137401741237276,0.016782286572324,0.018635826132196,0.0188141580423212,0.0172686960937712,0.0144102968099769,0.0109326369620017,0.00754076750274584,0.00472873320494529,0.0026959559971012,0.00139739796348757,0.000658522613366979,0.000282157351809965,0.000109967832645204,3.90986344247561e-05,1.29386590886032e-05,4.512466015027e-06,2.58114295105505e-06,3.04155098297294e-06,4.56308947978269e-06,6.68438024691855e-06,9.08622483112783e-06,1.13768328099079e-05,1.31079888894637e-05,1.38953200819832e-05,1.35522379511791e-05,1.21608078752852e-05,1.00397442246022e-05,7.62590983116553e-06,5.32929150825863e-06,3.42654216450731e-06,2.02698939864044e-06,1.10320359263395e-06,5.52419055272306e-07,2.54501547459829e-07,1.07875046777569e-07,4.2068822845783e-08,1.50941449408561e-08,4.98270832231223e-09
0.7,0.7,1.50572655700647e-07,5.11579692048634e-07,1.6041679930994e-06,4.64254115674296e-06,1.24002671876193e-05,3.05686097985751e-05,6.95488091987692e-05,0.000146040420086694,0.000283025661055332,0.000506230046197221,0.000835678805704645,0.00127321053160762,0.0017903190039644,0.00232343210369684,0.00278290842084734,0.00307636037541557,0.00313866429999255,0.00295543826033673,0.00256843322807046,0.00206007975005811,0.00152499756902072,0.00104189423370891,0.000656972940903856,0.000382332041002077,0.000205354050204109,0.000101797055329553,4.65732475999938e-05,1.96655997147393e-05,7.66385416757765e-06,2.75649135073309e-06,9.15030143110275e-07,2.80339008244113e-07,7.92685710088807e-08,2.06865415842909e-08,4.98246339602139e-09,1.10756623618158e-09,2.27229474617165e-10,4.30258063143768e-11,7.51908976820132e-12,1.2132959211598e-12,1.86893705097654e-13,9.04739902960563e-14,6.18853291644041e-13,5.24851737542406e-12,4.0670195856848e-11,2.86539249859052e-10,1.83540118872094e-09,1.06884941602067e-08,5.65901259855596e-08,2.72397688584598e-07,1.19207833775333e-06,4.74290903076025e-06,1.71562914157917e-05,5.64209838404779e-05,0.000168692788044345,0.000458554540333037,0.00113324575417049,0.00254621940750207,0.00520123131054147,0.00965951081905978,0.0163095778092065,0.0250362295914826,0.0349408730951812,0.0443340289886058,0.0511421839239248,0.0536364417995238,0.0511421839240887,0.0443340289894632,0.0349408730991908,0.0250362296087196,0.0163095778773804,0.00965951106713425,0.00520123214106994,0.00254622196570981,0.00113325300396832,0.000458573443073626,0.000168738133361736,5.65210642124628e-05,1.73595150291376e-05,5.12258072484872e-06,1.84468434096466e-06,1.30445235540561e-06,1.55822080562678e-06,2.0208565009568e-06,2.47760584344873e-06,2.80570198604181e-06,2.92481786198539e-06,2.80542069494527e-06,2.47577105796887e-06,2.01016807246901e-06,1.5016306860096e-06,1.03205466738246e-06,6.52606003256341e-07,3.79671694091772e-07,2.03223613346249e-07,1.00080371985289e-07,4.53453173918436e-08,1.89027405909267e-08,7.24979783051096e-09,2.55820775182126e-09,8.3052845864403e-10
0.71,0.71,5.11579692048629e-07,1.73116694189701e-06,5.40672112168947e-06,1.55846966427916e-05,4.14602676923089e-05,0.000101797055329552,0.000230678805472149,0.000482446918846101,0.00093123811970505,0.001658980641376,0.00272766641348847,0.00413914422103485,0.00579694562138284,0.00749302633393876,0.00893891188423449,0.00984195598337609,0.010001094833581,0.00937957234120582,0.00811872617689753,0.00648577854389791,0.0047819573915863,0.00325400827824698,0.00204362388384143,0.00118454796422984,0.000633685393322622,0.000312870133409314,0.000142568599364913,5.99588125733405e-05,2.32729549491488e-05,8.33718424253268e-06,2.75649135073306e-06,8.41130215158164e-07,2.36885893200993e-07,6.15721797355222e-08,1.47706369257594e-08,3.27026752991906e-09,6.68246521380546e-10,1.26025812402382e-10,2.19357493610901e-11,3.52435602266437e-12,5.28817559930584e-13,1.39712283051285e-13,6.73481449778238e-13,5.88460764961971e-12,4.73647319824546e-11,3.46662517138885e-10,2.3067382596146e-09,1.39549532571985e-08,7.6753303063598e-08,3.83799481160565e-07,1.74481872376306e-06,7.211653693371e-06,2.70992976312831e-05,9.25805650038795e-05,0.000287554547245249,0.00081200606543796,0.00208466813300593,0.0048657882217767,0.0103254288568815,0.0199205633205926,0.0349408730951808,0.0557191536509782,0.0807818677171944,0.106478491509211,0.12759936418801,0.139018869228108,0.137701164740634,0.12400525695144,0.101526917410343,0.0755720015177665,0.051142183941156,0.0314656158713285,0.0176007764690903,0.00895088669674397,0.00413846263155034,0.00173960803484727,0.000664824711503892,0.000231010331092576,7.30102700816995e-05,2.10373662103766e-05,5.61092724250668e-06,1.51599705556632e-06,5.91141620930533e-07,4.64238246432534e-07,5.05511830670932e-07,5.54010123999676e-07,5.66638208729106e-07,5.34340052985461e-07,4.63735887132768e-07,3.70297991244981e-07,2.72046699334555e-07,1.83884333502159e-07,1.14354917012609e-07,6.54295233132283e-08,3.44430390113323e-08,1.66816100219594e-08,7.43332733637428e-09,3.04745530566587e-09,1.14947683912253e-09,3.98907221392676e-10,1.27365664239127e-10
0.72,0.72,1.60416799309939e-06,5.40672112168951e-06,1.68185076273509e-05,4.82847857400954e-05,0.000127938874415911,0.000312870133409315,0.000706146895355015,0.0014709413800383,0.00282790647276579,0.00501769296619359,0.00821698490817914,0.0124191038950173,0.0173235700338919,0.0223025179108062,0.0264996270838298,0.029059958702393,0.0294116634662903,0.0274734720439664,0.0236851900126029,0.0188455823862089,0.0138392201413627,0.00937957234120584,0.00586710447508164,0.00338714642184159,0.00180473518408799,0.000887487743840303,0.000402791788324588,0.000168720641033698,6.52266674778636e-05,2.3272954949149e-05,7.66385416757763e-06,2.32922959886704e-06,6.53351260525376e-07,1.69141637670507e-07,4.04132422318595e-08,8.91181621391099e-09,1.81375287596362e-09,3.40689990697998e-10,5.90622859473623e-11,9.45043322845353e-12,1.40125608797294e-12,2.5461909666632e-13,6.75838987746184e-13,5.99947433537944e-12,5.01502902072301e-11,3.81301298986582e-10,2.63575021169233e-09,1.65645205020201e-08,9.46437868165767e-08,4.91636331394289e-07,2.32185155804602e-06,9.96927446873503e-06,3.89162760974117e-05,0.00013811397339437,0.00044563837729128,0.00130727263262458,0.00348648961152417,0.0084537461438478,0.018635826132179,0.0373496656403906,0.0680555279516552,0.112740178307777,0.16979803031151,0.232501200404846,0.28943854859122,0.32758662728842,0.337081236603887,0.315341851366077,0.268205246058374,0.207391782553689,0.145798965090771,0.093187134834915,0.0541497053327329,0.0286071674785657,0.0137401744969076,0.00599995931130501,0.00238200822473836,0.000859762414374237,0.000282138307296383,8.4186760332664e-05,2.28575895752274e-05,5.67189877860964e-06,1.32138403831142e-06,3.33922878897599e-07,1.38989198197873e-07,1.08112532643818e-07,1.02148165980101e-07,9.37972167612589e-08,7.99374917672207e-08,6.2761805743148e-08,4.5345578681814e-08,3.0143653627731e-08,1.84360324131816e-08,1.0374044159474e-08,5.37078234119202e-09,2.55820775260721e-09,1.12109615488963e-09,4.52021100840791e-10,1.67680803895823e-10,5.72290819766743e-11,1.79704521527705e-11
